Date;Commit;Daniel;Everyone else
2018-07-30;23330;57.42;42.58
2018-08-02;23340;57.43;42.57
2018-08-08;23350;57.42;42.58
2018-08-09;23360;57.40;42.60
2018-08-11;23370;57.40;42.60
2018-08-15;23380;57.39;42.61
2018-08-18;23390;57.40;42.60
2018-08-21;23400;57.40;42.60
2018-08-23;23410;57.40;42.60
2018-08-27;23420;57.40;42.60
2018-09-02;23430;57.39;42.61
2018-09-05;23440;57.39;42.61
2018-09-06;23450;57.39;42.61
2018-09-07;23460;57.39;42.61
2018-09-09;23470;57.40;42.60
2018-09-12;23480;57.38;42.62
2018-09-13;23490;57.36;42.64
2018-09-16;23500;57.34;42.66
2018-09-19;23510;57.34;42.66
2018-09-21;23520;57.33;42.67
2018-09-23;23530;57.34;42.66
2018-09-25;23540;57.34;42.66
2018-09-29;23550;57.33;42.67
2018-10-02;23560;57.34;42.66
2018-10-04;23570;57.31;42.69
2018-10-05;23580;57.30;42.70
2018-10-07;23590;57.29;42.71
2018-10-08;23600;57.27;42.73
2018-10-09;23610;57.27;42.73
2018-10-13;23620;57.25;42.75
2018-10-19;23630;57.25;42.75
2018-10-25;23640;57.24;42.76
2018-10-26;23650;57.24;42.76
2018-10-27;23660;57.24;42.76
2018-10-29;23670;57.25;42.75
2018-11-01;23680;57.25;42.75
2018-11-03;23690;57.25;42.75
2018-11-05;23700;57.24;42.76
2018-11-07;23710;57.24;42.76
2018-11-09;23720;57.23;42.77
2018-11-17;23730;57.23;42.77
2018-11-20;23740;57.21;42.79
2018-11-23;23750;57.20;42.80
2018-11-29;23760;57.20;42.80
2018-12-05;23770;57.19;42.81
2018-12-07;23780;57.19;42.81
2018-12-11;23790;57.18;42.82
2018-12-12;23800;57.18;42.82
2018-12-14;23810;57.17;42.83
2018-12-20;23820;57.18;42.82
2018-12-23;23830;57.19;42.81
2018-12-27;23840;57.18;42.82
2019-01-02;23850;57.17;42.83
2019-01-07;23860;57.17;42.83
2019-01-10;23870;57.18;42.82
2019-01-13;23880;57.18;42.82
2019-01-15;23890;57.18;42.82
2019-01-19;23900;57.18;42.82
2019-01-28;23910;57.17;42.83
2019-02-04;23920;57.17;42.83
2019-02-07;23930;57.16;42.84
2019-02-11;23940;57.16;42.84
2019-02-12;23950;57.16;42.84
2019-02-12;23960;57.17;42.83
2019-02-14;23970;57.18;42.82
2019-02-14;23980;57.18;42.82
2019-02-16;23990;57.19;42.81
2019-02-19;24000;57.18;42.82
2019-02-22;24010;57.19;42.81
2019-02-25;24020;57.19;42.81
2019-02-27;24030;57.17;42.83
2019-02-28;24040;57.18;42.82
2019-03-01;24050;57.19;42.81
2019-03-03;24060;57.20;42.80
2019-03-07;24070;57.21;42.79
2019-03-12;24080;57.21;42.79
2019-03-15;24090;57.21;42.79
2019-03-22;24100;57.21;42.79
2019-03-27;24110;57.20;42.80
2019-04-02;24120;57.19;42.81
2019-04-06;24130;57.17;42.83
2019-04-08;24140;57.16;42.84
2019-04-10;24150;57.14;42.86
2019-04-11;24160;57.12;42.88
2019-04-11;24170;57.10;42.90
2019-04-13;24180;57.11;42.89
2019-04-15;24190;57.09;42.91
2019-04-16;24200;57.07;42.93
2019-04-22;24210;57.08;42.92
2019-04-29;24220;57.06;42.94
2019-05-01;24230;57.06;42.94
2019-05-05;24240;57.07;42.93
2019-05-09;24250;57.05;42.95
2019-05-11;24260;57.04;42.96
2019-05-13;24270;57.03;42.97
2019-05-13;24280;57.05;42.95
2019-05-15;24290;57.04;42.96
2019-05-16;24300;57.04;42.96
2019-05-20;24310;57.04;42.96
2019-05-21;24320;57.03;42.97
2019-05-22;24330;57.04;42.96
2019-05-23;24340;57.02;42.98
2019-05-23;24350;57.02;42.98
2019-05-28;24360;57.01;42.99
2019-05-29;24370;57.00;43.00
2019-06-02;24380;57.00;43.00
2019-06-05;24390;56.99;43.01
2019-06-10;24400;57.00;43.00
2019-06-11;24410;57.01;42.99
2019-06-15;24420;57.01;42.99
2019-06-18;24430;57.02;42.98
2019-06-20;24440;57.01;42.99
2019-06-24;24450;57.01;42.99
2019-06-25;24460;57.01;42.99
2019-07-06;24470;57.00;43.00
2019-07-11;24480;56.97;43.03
2019-07-16;24490;56.97;43.03
2019-07-17;24500;56.96;43.04
2019-07-20;24510;56.97;43.03
2019-07-25;24520;56.97;43.03
2019-07-30;24530;56.98;43.02
2019-08-01;24540;56.98;43.02
2019-08-03;24550;57.00;43.00
2019-08-04;24560;56.98;43.02
2019-08-06;24570;56.99;43.01
2019-08-06;24580;56.99;43.01
2019-08-07;24590;57.00;43.00
2019-08-09;24600;57.02;42.98
2019-08-12;24610;57.01;42.99
2019-08-13;24620;57.02;42.98
2019-08-14;24630;57.03;42.97
2019-08-15;24640;57.03;42.97
2019-08-20;24650;57.04;42.96
2019-08-20;24660;57.05;42.95
2019-08-25;24670;57.06;42.94
2019-08-27;24680;57.07;42.93
2019-08-29;24690;57.07;42.93
2019-09-03;24700;57.08;42.92
2019-09-09;24710;57.09;42.91
2019-09-11;24720;57.09;42.91
2019-09-13;24730;57.08;42.92
2019-09-16;24740;57.08;42.92
2019-09-19;24750;57.08;42.92
2019-09-20;24760;57.09;42.91
2019-09-20;24770;57.11;42.89
2019-09-21;24780;57.12;42.88
2019-09-22;24790;57.13;42.87
2019-09-23;24800;57.12;42.88
2019-09-25;24810;57.13;42.87
2019-09-26;24820;57.13;42.87
2019-09-27;24830;57.12;42.88
2019-09-30;24840;57.12;42.88
2019-10-02;24850;57.11;42.89
2019-10-04;24860;57.12;42.88
2019-10-09;24870;57.11;42.89
2019-10-10;24880;57.13;42.87
2019-10-13;24890;57.13;42.87
2019-10-18;24900;57.12;42.88
2019-10-23;24910;57.11;42.89
2019-10-29;24920;57.10;42.90
2019-11-05;24930;57.10;42.90
2019-11-08;24940;57.10;42.90
2019-11-11;24950;57.10;42.90
2019-11-16;24960;57.11;42.89
2019-11-20;24970;57.10;42.90
2019-11-24;24980;57.11;42.89
2019-11-28;24990;57.09;42.91
2019-11-29;25000;57.09;42.91
2019-12-03;25010;57.09;42.91
2019-12-04;25020;57.10;42.90
2019-12-09;25030;57.10;42.90
2019-12-10;25040;57.10;42.90
2019-12-12;25050;57.11;42.89
2019-12-13;25060;57.12;42.88
2019-12-16;25070;57.12;42.88
2019-12-18;25080;57.14;42.86
2019-12-19;25090;57.15;42.85
2019-12-26;25100;57.14;42.86
2020-01-03;25110;57.12;42.88
2020-01-06;25120;57.13;42.87
2020-01-09;25130;57.14;42.86
2020-01-11;25140;57.15;42.85
2020-01-13;25150;57.15;42.85
2020-01-16;25160;57.15;42.85
2020-01-21;25170;57.15;42.85
2020-01-24;25180;57.15;42.85
2020-01-28;25190;57.16;42.84
2020-02-02;25200;57.17;42.83
2020-02-04;25210;57.16;42.84
2020-02-05;25220;57.16;42.84
2020-02-09;25230;57.15;42.85
2020-02-13;25240;57.14;42.86
2020-02-18;25250;57.15;42.85
2020-02-21;25260;57.16;42.84
2020-02-23;25270;57.15;42.85
2020-02-26;25280;57.13;42.87
2020-02-26;25290;57.11;42.89
2020-02-27;25300;57.11;42.89
2020-02-29;25310;57.10;42.90
2020-03-01;25320;57.09;42.91
2020-03-02;25330;57.08;42.92
2020-03-02;25340;57.08;42.92
2020-03-03;25350;57.06;42.94
2020-03-04;25360;57.05;42.95
2020-03-05;25366;57.06;42.94
